ID,RET
419149,False
419150,True
419151,True
419152,False
419153,True
419154,False
419155,False
419156,True
419157,True
419158,False
419159,True
419160,True
419161,False
419162,False
419163,True
419164,True
419165,True
419166,False
419167,True
419168,True
419169,True
419170,True
419171,False
419172,True
419173,True
419174,True
419175,True
419176,False
419177,True
419178,False
419179,False
419180,False
419181,False
419182,True
419183,True
419184,True
419185,False
419186,True
419187,True
419188,False
419189,True
419190,False
419191,True
419192,True
419193,True
419194,False
419195,True
419196,True
419197,False
419198,False
419199,False
419200,True
419201,True
419202,False
419203,False
419204,False
419205,True
419206,False
419207,True
419208,True
419209,True
419210,True
419211,True
419212,True
419213,False
419214,False
419215,False
419216,True
419217,True
419218,True
419219,True
419220,False
419221,True
419222,True
419223,True
419224,True
419225,False
419226,True
419227,False
419228,True
419229,True
419230,True
419231,False
419232,False
419233,False
419234,True
419235,False
419236,False
419237,True
419238,True
419239,True
419240,True
419241,True
419242,True
419243,True
419244,False
419245,False
419246,False
419247,True
419248,True
419249,True
419250,True
419251,False
419252,True
419253,True
419254,True
419255,False
419256,True
419257,False
419258,False
419259,True
419260,True
419261,False
419262,True
419263,True
419264,False
419265,True
419266,True
419267,False
419268,True
419269,True
419270,False
419271,True
419272,True
419273,True
419274,True
419275,True
419276,True
419277,True
419278,True
419279,True
419280,False
419281,True
419282,True
419283,True
419284,True
419285,True
419286,True
419287,True
419288,True
419289,True
419290,True
419291,False
419292,False
419293,True
419294,True
419295,False
419296,True
419297,False
419298,True
419299,True
419300,True
419301,False
419302,True
419303,False
419304,True
419305,True
419306,True
419307,True
419308,False
419309,True
419310,False
419311,False
419312,True
419313,False
419314,True
419315,True
419316,True
419317,True
419318,False
419319,False
419320,False
419321,True
419322,False
419323,True
419324,False
419325,False
419326,True
419327,True
419328,True
419329,False
419330,False
419331,True
419332,False
419333,True
419334,False
419335,True
419336,True
419337,False
419338,True
419339,False
419340,False
419341,False
419342,True
419343,False
419344,True
419345,False
419346,True
419347,True
419348,True
419349,False
419350,False
419351,True
419352,True
419353,False
419354,False
419355,False
419356,False
419357,False
419358,False
419359,True
419360,True
419361,True
419362,True
419363,True
419364,True
419365,True
419366,False
419367,False
419368,True
419369,False
419370,False
419371,False
419372,True
419373,True
419374,False
419375,False
419376,False
419377,False
419378,False
419379,False
419380,False
419381,False
419382,False
419383,False
419384,True
419385,False
419386,True
419387,True
419388,True
419389,False
419390,False
419391,True
419392,False
419393,True
419394,True
419395,False
419396,False
419397,False
419398,True
419399,True
419400,False
419401,True
419402,True
419403,False
419404,True
419405,True
419406,False
419407,False
419408,False
419409,True
419410,True
419411,True
419412,True
419413,False
419414,False
419415,False
419416,True
419417,True
419418,False
419419,False
419420,True
419421,True
419422,False
419423,False
419424,True
419425,False
419426,True
419427,True
419428,True
419429,True
419430,False
419431,True
419432,True
419433,True
419434,True
419435,False
419436,True
419437,True
419438,True
419439,True
419440,True
419441,False
419442,False
419443,True
419444,True
419445,True
419446,False
419447,True
419448,False
419449,False
419450,True
419451,True
419452,False
419453,True
419454,True
419455,False
419456,True
419457,False
419458,False
419459,True
419460,False
419461,False
419462,True
419463,True
419464,False
419465,False
419466,True
419467,False
419468,True
419469,False
419470,False
419471,True
419472,False
419473,False
419474,True
419475,False
419476,True
419477,False
419478,False
419479,True
419480,True
419481,False
419482,True
419483,True
419484,False
419485,False
419486,False
419487,False
419488,False
419489,False
419490,True
419491,True
419492,False
419493,False
419494,False
419495,True
419496,False
419497,False
419498,True
419499,True
419500,False
419501,False
419502,False
419503,True
419504,False
419505,False
419506,True
419507,True
419508,False
419509,True
419510,True
419511,True
419512,True
419513,False
419514,False
419515,True
419516,True
419517,False
419518,True
419519,False
419520,True
419521,True
419522,True
419523,True
419524,False
419525,True
419526,True
419527,True
419528,False
419529,True
419530,True
419531,False
419532,False
419533,True
419534,True
419535,True
419536,False
419537,True
419538,True
419539,True
419540,True
419541,False
419542,True
419543,True
419544,False
419545,True
419546,False
419547,True
419548,False
419549,True
419550,True
419551,True
419552,False
419553,True
419554,True
419555,True
419556,False
419557,False
419558,False
419559,True
419560,False
419561,False
419562,False
419563,False
419564,True
419565,True
419566,True
419567,True
419568,True
419569,False
419570,False
419571,False
419572,True
419573,True
419574,True
419575,True
419576,False
419577,False
419578,True
419579,True
419580,True
419581,False
419582,False
419583,False
419584,False
419585,True
419586,True
419587,True
419588,False
419589,False
419590,True
419591,True
419592,False
419593,True
419594,True
419595,False
419596,False
419597,False
419598,True
419599,True
419600,False
419601,True
419602,False
419603,True
419604,True
419605,False
419606,True
419607,True
419608,True
419609,True
419610,False
419611,True
419612,True
419613,True
419614,False
419615,True
419616,True
419617,False
419618,True
419619,True
419620,False
419621,True
419622,True
419623,False
419624,True
419625,False
419626,True
419627,False
419628,False
419629,True
419630,True
419631,False
419632,False
419633,True
419634,False
419635,True
419636,False
419637,False
419638,True
419639,True
419640,False
419641,True
419642,True
419643,True
419644,True
419645,False
419646,True
419647,False
419648,False
419649,False
419650,True
419651,True
419652,True
419653,False
419654,True
419655,False
419656,True
419657,False
419658,True
419659,True
419660,False
419661,False
419662,True
419663,False
419664,True
419665,True
419666,False
419667,False
419668,True
419669,True
419670,True
419671,True
419672,False
419673,True
419674,True
419675,True
419676,True
419677,True
419678,False
419679,True
419680,False
419681,True
419682,False
419683,True
419684,True
419685,False
419686,True
419687,True
419688,True
419689,False
419690,True
419691,False
419692,True
419693,True
419694,False
419695,False
419696,True
419697,True
419698,True
419699,False
419700,True
419701,False
419702,False
419703,True
419704,True
419705,True
419706,True
419707,True
419708,True
419709,False
419710,True
419711,True
419712,False
419713,True
419714,True
419715,True
419716,True
419717,True
419718,False
419719,False
419720,True
419721,True
419722,False
419723,True
419724,False
419725,False
419726,False
419727,False
419728,True
419729,True
419730,True
419731,True
419732,False
419733,True
419734,True
419735,False
419736,False
419737,False
419738,False
419739,False
419740,False
419741,True
419742,True
419743,False
419744,True
419745,True
419746,True
419747,False
419748,False
419749,True
419750,True
419751,False
419752,False
419753,True
419754,False
419755,False
419756,False
419757,True
419758,True
419759,False
419760,True
419761,True
419762,False
419763,False
419764,False
419765,False
419766,True
419767,True
419768,True
419769,True
419770,True
419771,True
419772,True
419773,False
419774,True
419775,True
419776,True
419777,False
419778,False
419779,False
419780,True
419781,True
419782,False
419783,True
419784,True
419785,True
419786,False
419787,True
419788,False
419789,False
419790,True
419791,True
419792,False
419793,True
419794,True
419795,True
419796,True
419797,False
419798,False
419799,True
419800,True
419801,True
419802,True
419803,True
419804,False
419805,True
419806,True
419807,True
419808,True
419809,False
419810,True
419811,False
419812,True
419813,True
419814,False
419815,False
419816,True
419817,False
419818,True
419819,True
419820,False
419821,True
419822,True
419823,True
419824,False
419825,False
419826,False
419827,True
419828,True
419829,True
419830,True
419831,True
419832,False
419833,False
419834,True
419835,True
419836,False
419837,False
419838,False
419839,True
419840,True
419841,False
419842,True
419843,True
419844,False
419845,True
419846,False
419847,False
419848,True
419849,False
419850,True
419851,False
419852,True
419853,True
419854,False
419855,True
419856,False
419857,False
419858,True
419859,True
419860,False
419861,False
419862,True
419863,True
419864,True
419865,False
419866,False
419867,False
419868,False
419869,True
419870,True
419871,True
419872,False
419873,False
419874,True
419875,False
419876,False
419877,True
419878,False
419879,True
419880,False
419881,True
419882,False
419883,True
419884,True
419885,True
419886,True
419887,False
419888,True
419889,False
419890,False
419891,False
419892,False
419893,True
419894,False
419895,True
419896,True
419897,True
419898,False
419899,True
419900,True
419901,False
419902,True
419903,False
419904,True
419905,True
419906,True
419907,True
419908,False
419909,True
419910,True
419911,True
419912,True
419913,True
419914,True
419915,True
419916,False
419917,True
419918,False
419919,True
419920,True
419921,True
419922,True
419923,False
419924,True
419925,True
419926,True
419927,True
419928,True
419929,True
419930,True
419931,False
419932,True
419933,True
419934,True
419935,True
419936,True
419937,False
419938,False
419939,True
419940,True
419941,False
419942,True
419943,False
419944,False
419945,False
419946,True
419947,True
419948,True
419949,False
419950,False
419951,False
419952,True
419953,True
419954,False
419955,True
419956,True
419957,False
419958,True
419959,True
419960,False
419961,True
419962,False
419963,False
419964,True
419965,True
419966,True
419967,False
419968,True
419969,True
419970,False
419971,True
419972,False
419973,True
419974,True
419975,False
419976,True
419977,True
419978,True
419979,True
419980,True
419981,True
419982,False
419983,True
419984,True
419985,True
419986,True
419987,False
419988,False
419989,False
419990,False
419991,False
419992,True
419993,False
419994,False
419995,False
419996,True
419997,True
419998,True
419999,True
420000,True
420001,True
420002,False
420003,True
420004,False
420005,True
420006,False
420007,True
420008,False
420009,False
420010,False
420011,True
420012,True
420013,True
420014,True
420015,False
420016,True
420017,True
420018,True
420019,False
420020,False
420021,True
420022,True
420023,True
420024,True
420025,True
420026,True
420027,False
420028,True
420029,False
420030,False
420031,False
420032,False
420033,True
420034,True
420035,True
420036,True
420037,True
420038,True
420039,True
420040,True
420041,True
420042,False
420043,False
420044,True
420045,False
420046,True
420047,True
420048,True
420049,False
420050,True
420051,True
420052,True
420053,True
420054,False
420055,True
420056,True
420057,False
420058,True
420059,False
420060,True
420061,False
420062,False
420063,True
420064,True
420065,True
420066,False
420067,True
420068,True
420069,False
420070,True
420071,False
420072,True
420073,True
420074,True
420075,True
420076,True
420077,False
420078,True
420079,True
420080,False
420081,True
420082,True
420083,True
420084,True
420085,True
420086,False
420087,True
420088,True
420089,True
420090,True
420091,False
420092,True
420093,True
420094,True
420095,False
420096,False
420097,True
420098,False
420099,True
420100,False
420101,False
420102,False
420103,False
420104,False
420105,False
420106,False
420107,True
420108,True
420109,False
420110,True
420111,True
420112,True
420113,True
420114,False
420115,True
420116,True
420117,False
420118,True
420119,False
420120,True
420121,False
420122,False
420123,False
420124,True
420125,True
420126,True
420127,True
420128,False
420129,True
420130,True
420131,True
420132,False
420133,False
420134,False
420135,True
420136,True
420137,True
420138,True
420139,True
420140,True
420141,False
420142,False
420143,True
420144,False
420145,False
420146,True
420147,True
420148,False
420149,True
420150,True
420151,False
420152,False
420153,True
420154,True
420155,True
420156,True
420157,True
420158,True
420159,False
420160,True
420161,False
420162,True
420163,False
420164,False
420165,True
420166,True
420167,False
420168,True
420169,True
420170,True
420171,True
420172,False
420173,False
420174,False
420175,True
420176,True
420177,True
420178,True
420179,True
420180,False
420181,True
420182,False
420183,True
420184,True
420185,False
420186,False
420187,True
420188,True
420189,True
420190,False
420191,True
420192,True
420193,True
420194,False
420195,False
420196,True
420197,False
420198,True
420199,True
420200,True
420201,True
420202,False
420203,True
420204,False
420205,True
420206,True
420207,True
420208,False
420209,False
420210,False
420211,False
420212,True
420213,True
420214,False
420215,True
420216,True
420217,True
420218,True
420219,True
420220,True
420221,True
420222,True
420223,False
420224,False
420225,True
420226,False
420227,False
420228,True
420229,True
420230,False
420231,True
420232,True
420233,True
420234,True
420235,True
420236,False
420237,False
420238,True
420239,False
420240,True
420241,True
420242,False
420243,False
420244,False
420245,False
420246,False
420247,False
420248,True
420249,False
420250,True
420251,True
420252,True
420253,True
420254,False
420255,True
420256,True
420257,False
420258,False
420259,False
420260,True
420261,True
420262,True
420263,True
420264,True
420265,True
420266,False
420267,True
420268,False
420269,True
420270,True
420271,False
420272,True
420273,True
420274,False
420275,True
420276,True
420277,True
420278,True
420279,True
420280,False
420281,True
420282,True
420283,False
420284,True
420285,False
420286,False
420287,True
420288,False
420289,False
420290,True
420291,True
420292,False
420293,True
420294,False
420295,False
420296,True
420297,False
420298,True
420299,True
420300,True
420301,False
420302,False
420303,True
420304,True
420305,False
420306,False
420307,True
420308,False
420309,False
420310,True
420311,False
420312,True
420313,False
420314,True
420315,True
420316,True
420317,True
420318,False
420319,True
420320,False
420321,False
420322,False
420323,True
420324,True
420325,True
420326,True
420327,False
420328,False
420329,True
420330,False
420331,True
420332,False
420333,True
420334,False
420335,True
420336,True
420337,False
420338,True
420339,True
420340,True
420341,True
420342,True
420343,True
420344,True
420345,False
420346,True
420347,True
420348,True
420349,True
420350,True
420351,True
420352,False
420353,False
420354,True
420355,True
420356,True
420357,True
420358,True
420359,True
420360,True
420361,True
420362,False
420363,False
420364,True
420365,True
420366,True
420367,True
420368,True
420369,True
420370,False
420371,True
420372,False
420373,False
420374,True
420375,False
420376,True
420377,True
420378,False
420379,False
420380,True
420381,True
420382,True
420383,True
420384,True
420385,False
420386,False
420387,False
420388,True
420389,True
420390,False
420391,False
420392,False
420393,True
420394,False
420395,True
420396,True
420397,False
420398,False
420399,True
420400,False
420401,True
420402,True
420403,True
420404,True
420405,False
420406,False
420407,False
420408,True
420409,True
420410,False
420411,False
420412,False
420413,False
420414,False
420415,True
420416,False
420417,False
420418,False
420419,True
420420,True
420421,False
420422,False
420423,True
420424,True
420425,False
420426,True
420427,False
420428,True
420429,False
420430,True
420431,False
420432,False
420433,False
420434,False
420435,False
420436,True
420437,False
420438,True
420439,True
420440,False
420441,True
420442,False
420443,True
420444,False
420445,True
420446,False
420447,True
420448,True
420449,False
420450,True
420451,False
420452,True
420453,False
420454,False
420455,True
420456,True
420457,False
420458,False
420459,True
420460,True
420461,True
420462,True
420463,False
420464,True
420465,False
420466,True
420467,True
420468,False
420469,True
420470,True
420471,True
420472,True
420473,False
420474,True
420475,True
420476,True
420477,True
420478,True
420479,True
420480,True
420481,True
420482,True
420483,False
420484,True
420485,False
420486,True
420487,True
420488,True
420489,True
420490,True
420491,True
420492,True
420493,True
420494,False
420495,False
420496,True
420497,False
420498,False
420499,True
420500,True
420501,True
420502,True
420503,True
420504,False
420505,True
420506,True
420507,False
420508,True
420509,False
420510,True
420511,True
420512,False
420513,True
420514,True
420515,True
420516,False
420517,True
420518,True
420519,True
420520,False
420521,True
420522,True
420523,False
420524,False
420525,True
420526,True
420527,False
420528,False
420529,False
420530,False
420531,False
420532,True
420533,False
420534,True
420535,True
420536,True
420537,True
420538,False
420539,True
420540,True
420541,False
420542,True
420543,False
420544,False
420545,True
420546,False
420547,True
420548,True
420549,True
420550,True
420551,True
420552,True
420553,False
420554,True
420555,False
420556,False
420557,False
420558,True
420559,False
420560,False
420561,False
420562,True
420563,True
420564,False
420565,True
420566,True
420567,False
420568,True
420569,True
420570,True
420571,False
420572,True
420573,True
420574,False
420575,False
420576,True
420577,True
420578,True
420579,True
420580,True
420581,False
420582,False
420583,True
420584,True
420585,False
420586,False
420587,True
420588,True
420589,False
420590,True
420591,True
420592,True
420593,True
420594,True
420595,False
420596,True
420597,False
420598,True
420599,True
420600,True
420601,True
420602,True
420603,True
420604,False
420605,True
420606,False
420607,False
420608,False
420609,False
420610,True
420611,False
420612,False
420613,True
420614,True
420615,False
420616,True
420617,False
420618,False
420619,False
420620,True
420621,False
420622,True
420623,True
420624,True
420625,False
420626,False
420627,True
420628,True
420629,False
420630,True
420631,False
420632,True
420633,True
420634,False
420635,False
420636,True
420637,True
420638,False
420639,True
420640,True
420641,True
420642,False
420643,True
420644,True
420645,True
420646,False
420647,True
420648,True
420649,True
420650,False
420651,False
420652,True
420653,False
420654,False
420655,True
420656,True
420657,False
420658,True
420659,False
420660,False
420661,True
420662,True
420663,False
420664,False
420665,True
420666,True
420667,True
420668,True
420669,False
420670,False
420671,False
420672,True
420673,False
420674,True
420675,True
420676,True
420677,True
420678,True
420679,False
420680,False
420681,False
420682,False
420683,True
420684,True
420685,False
420686,False
420687,False
420688,True
420689,True
420690,True
420691,True
420692,True
420693,False
420694,False
420695,True
420696,False
420697,False
420698,True
420699,False
420700,False
420701,False
420702,False
420703,False
420704,True
420705,True
420706,True
420707,False
420708,False
420709,False
420710,False
420711,True
420712,False
420713,False
420714,False
420715,True
420716,True
420717,False
420718,False
420719,True
420720,True
420721,False
420722,True
420723,False
420724,False
420725,True
420726,False
420727,True
420728,True
420729,True
420730,False
420731,True
420732,True
420733,True
420734,True
420735,True
420736,True
420737,False
420738,True
420739,True
420740,False
420741,True
420742,True
420743,True
420744,True
420745,True
420746,True
420747,True
420748,False
420749,True
420750,False
420751,True
420752,False
420753,False
420754,False
420755,False
420756,True
420757,True
420758,False
420759,True
420760,False
420761,True
420762,False
420763,False
420764,False
420765,False
420766,True
420767,False
420768,True
420769,True
420770,True
420771,False
420772,False
420773,False
420774,False
420775,True
420776,True
420777,True
420778,False
420779,False
420780,True
420781,False
420782,True
420783,True
420784,True
420785,True
420786,False
420787,False
420788,True
420789,True
420790,True
420791,True
420792,False
420793,False
420794,True
420795,False
420796,False
420797,False
420798,True
420799,False
420800,False
420801,True
420802,True
420803,False
420804,True
420805,False
420806,False
420807,False
420808,False
420809,False
420810,True
420811,False
420812,False
420813,False
420814,True
420815,True
420816,True
420817,False
420818,False
420819,False
420820,True
420821,False
420822,False
420823,False
420824,True
420825,True
420826,False
420827,False
420828,False
420829,False
420830,True
420831,True
420832,True
420833,True
420834,False
420835,False
420836,True
420837,True
420838,False
420839,True
420840,True
420841,False
420842,False
420843,False
420844,True
420845,True
420846,True
420847,False
420848,False
420849,True
420850,False
420851,True
420852,False
420853,True
420854,False
420855,False
420856,True
420857,False
420858,True
420859,False
420860,False
420861,False
420862,False
420863,False
420864,False
420865,False
420866,True
420867,False
420868,False
420869,False
420870,False
420871,False
420872,True
420873,False
420874,False
420875,True
420876,True
420877,True
420878,True
420879,True
420880,False
420881,False
420882,True
420883,True
420884,False
420885,True
420886,False
420887,True
420888,True
420889,True
420890,True
420891,True
420892,False
420893,True
420894,False
420895,True
420896,True
420897,False
420898,True
420899,False
420900,False
420901,False
420902,False
420903,True
420904,False
420905,True
420906,False
420907,True
420908,True
420909,True
420910,False
420911,True
420912,False
420913,True
420914,True
420915,False
420916,True
420917,False
420918,False
420919,True
420920,True
420921,True
420922,False
420923,False
420924,False
420925,False
420926,False
420927,False
420928,False
420929,True
420930,True
420931,True
420932,True
420933,False
420934,True
420935,True
420936,True
420937,True
420938,True
420939,False
420940,False
420941,True
420942,True
420943,False
420944,True
420945,True
420946,False
420947,False
420948,False
420949,False
420950,True
420951,True
420952,False
420953,False
420954,False
420955,True
420956,True
420957,False
420958,True
420959,False
420960,False
420961,True
420962,False
420963,False
420964,False
420965,False
420966,False
420967,True
420968,True
420969,False
420970,True
420971,True
420972,True
420973,True
420974,False
420975,False
420976,False
420977,True
420978,False
420979,True
420980,False
420981,True
420982,False
420983,True
420984,True
420985,True
420986,False
420987,True
420988,False
420989,False
420990,True
420991,True
420992,False
420993,True
420994,False
420995,True
420996,True
420997,False
420998,True
420999,False
421000,True
421001,True
421002,True
421003,False
421004,True
421005,False
421006,False
421007,False
421008,False
421009,False
421010,True
421011,True
421012,True
421013,False
421014,True
421015,False
421016,True
421017,True
421018,False
421019,False
421020,True
421021,True
421022,True
421023,True
421024,False
421025,True
421026,False
421027,True
421028,True
421029,False
421030,True
421031,True
421032,False
421033,True
421034,True
421035,True
421036,True
421037,True
421038,True
421039,False
421040,True
421041,True
421042,True
421043,True
421044,True
421045,True
421046,False
421047,True
421048,False
421049,False
421050,True
421051,False
421052,False
421053,True
421054,False
421055,True
421056,True
421057,False
421058,True
421059,False
421060,False
421061,False
421062,False
421063,True
421064,False
421065,False
421066,True
421067,True
421068,True
421069,False
421070,True
421071,False
421072,True
421073,False
421074,False
421075,False
421076,True
421077,False
421078,True
421079,True
421080,False
421081,False
421082,True
421083,False
421084,False
421085,True
421086,True
421087,False
421088,True
421089,True
421090,False
421091,False
421092,True
421093,True
421094,False
421095,True
421096,True
421097,False
421098,False
421099,False
421100,True
421101,True
421102,False
421103,False
421104,True
421105,True
421106,True
421107,True
421108,True
421109,True
421110,True
421111,False
421112,True
421113,True
421114,False
421115,True
421116,True
421117,True
421118,False
421119,True
421120,False
421121,False
421122,False
421123,False
421124,True
421125,True
421126,False
421127,False
421128,True
421129,True
421130,False
421131,True
421132,True
421133,False
421134,True
421135,True
421136,False
421137,False
421138,False
421139,True
421140,True
421141,False
421142,False
421143,True
421144,True
421145,True
421146,True
421147,True
421148,True
421149,True
421150,False
421151,True
421152,False
421153,False
421154,True
421155,True
421156,False
421157,True
421158,False
421159,False
421160,True
421161,False
421162,False
421163,True
421164,True
421165,True
421166,False
421167,False
421168,False
421169,True
421170,True
421171,True
421172,True
421173,True
421174,False
421175,True
421176,True
421177,True
421178,False
421179,True
421180,True
421181,True
421182,True
421183,True
421184,True
421185,False
421186,False
421187,True
421188,False
421189,True
421190,True
421191,True
421192,False
421193,False
421194,False
421195,True
421196,False
421197,False
421198,True
421199,False
421200,True
421201,False
421202,True
421203,True
421204,True
421205,True
421206,True
421207,False
421208,False
421209,True
421210,True
421211,False
421212,True
421213,False
421214,False
421215,False
421216,False
421217,False
421218,False
421219,False
421220,True
421221,True
421222,False
421223,False
421224,False
421225,False
421226,False
421227,False
421228,True
421229,True
421230,True
421231,True
421232,True
421233,False
421234,True
421235,False
421236,False
421237,False
421238,False
421239,True
421240,True
421241,True
421242,True
421243,False
421244,True
421245,True
421246,True
421247,False
421248,True
421249,True
421250,True
421251,True
421252,False
421253,False
421254,True
421255,False
421256,False
421257,False
421258,True
421259,True
421260,False
421261,False
421262,True
421263,True
421264,True
421265,True
421266,True
421267,False
421268,True
421269,False
421270,False
421271,True
421272,True
421273,False
421274,True
421275,False
421276,False
421277,True
421278,True
421279,True
421280,False
421281,True
421282,False
421283,True
421284,True
421285,True
421286,True
421287,False
421288,False
421289,False
421290,False
421291,True
421292,False
421293,False
421294,True
421295,True
421296,False
421297,True
421298,True
421299,False
421300,False
421301,False
421302,False
421303,True
421304,True
421305,True
421306,True
421307,False
421308,True
421309,False
421310,True
421311,True
421312,True
421313,False
421314,True
421315,False
421316,False
421317,True
421318,False
421319,True
421320,False
421321,True
421322,True
421323,True
421324,False
421325,True
421326,True
421327,True
421328,True
421329,True
421330,False
421331,False
421332,False
421333,True
421334,True
421335,True
421336,True
421337,False
421338,False
421339,True
421340,False
421341,True
421342,True
421343,True
421344,True
421345,False
421346,False
421347,True
421348,True
421349,False
421350,False
421351,True
421352,False
421353,False
421354,True
421355,True
421356,False
421357,True
421358,False
421359,False
421360,False
421361,False
421362,True
421363,False
421364,False
421365,True
421366,False
421367,True
421368,True
421369,True
421370,True
421371,False
421372,False
421373,False
421374,False
421375,True
421376,False
421377,False
421378,True
421379,False
421380,True
421381,True
421382,True
421383,False
421384,False
421385,True
421386,True
421387,True
421388,True
421389,False
421390,True
421391,False
